Provincia,Comune,DataEN,Parametro,Risultato,LAT_WGS84,LON_WGS84,Matrice
UD,Varmo,03/28/2013 12:00:00 AM,Fosfati,0.05,45.90158,13.02885,RW-Corsi dacqua
UD,Moggio Udinese,10/16/2014 12:00:00 AM,Fosfati,0.05,46.40636,13.19897,RW-Corsi dacqua
UD,Amaro,04/11/2007 12:00:00 AM,Temperatura acqua,10.3,46.38874,13.13748,RW-Corsi dacqua
PN,Maniago,04/02/2015 12:00:00 AM,Temperatura acqua,9.9,46.17868,12.71005,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,07/06/2011 12:00:00 AM,Fosfati,0.120,45.61085,13.8568,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,01/27/2015 12:00:00 AM,Conducibilità elettrica a 20°C,500,45.60726,13.82014,RW-Corsi dacqua
PN,Cimolais,08/10/2010 12:00:00 AM,Temperatura acqua,11.8,46.35029,12.46789,RW-Corsi dacqua
UD,Campoformido,10/12/2017 12:00:00 AM,Fosfati,0.05,46.02822,13.20847,RW-Corsi dacqua
UD,Varmo,03/28/2013 12:00:00 AM,Temperatura acqua,10.2,45.90158,13.02885,RW-Corsi dacqua
PN,Montereale Valcellina,07/29/2014 12:00:00 AM,Fosfati,0.153,46.16759,12.65087,LW-Laghi e invasi
PN,San Martino al Tagliamento,03/23/2015 12:00:00 AM,Fosfati,0.05,46.02061,12.87399,RW-Corsi dacqua
UD,Amaro,09/16/2008 12:00:00 AM,Fosfati,0.123,46.37348,13.05836,RW-Corsi dacqua
PN,Polcenigo,06/24/2015 12:00:00 AM,Fosfati,0.05,46.01217,12.4888,RW-Corsi dacqua
PN,Porcia,03/06/2017 12:00:00 AM,pH,8.1,45.96367,12.62737,RW-Corsi dacqua
UD,Forni Avoltri,02/14/2018 12:00:00 AM,pH,8.1,46.58509,12.77392,RW-Corsi dacqua
PN,Azzano Decimo,06/27/2011 12:00:00 AM,Temperatura acqua,19.5,45.82945,12.67557,RW-Corsi dacqua
PN,Montereale Valcellina,06/26/2014 12:00:00 AM,Fosfati,0.05,46.1378,12.63053,RW-Corsi dacqua
PN,Spilimbergo,10/12/2012 12:00:00 AM,Fosfati,0.05,46.09097,12.87416,RW-Corsi dacqua
PN,Frisanco,05/03/2011 12:00:00 AM,Temperatura acqua,10.9,46.21935,12.70492,RW-Corsi dacqua
UD,Bertiolo,11/18/2009 12:00:00 AM,pH,7.8,45.93313,13.07771,RW-Corsi dacqua
PN,Tramonti di Sopra,03/17/2014 12:00:00 AM,pH,8.5,46.2653,12.73363,RW-Corsi dacqua
UD,Trasaghis,04/17/2012 12:00:00 AM,pH,8,46.33162,13.0775,LW-Laghi e invasi
UD,Ampezzo,08/06/2014 12:00:00 AM,Fosfati,0.153,46.44796,12.71886,LW-Laghi e invasi
UD,Villa Santina,02/08/2010 12:00:00 AM,Conducibilità elettrica a 20°C,274,46.41337,12.9634,RW-Corsi dacqua
PN,Pordenone,02/27/2012 12:00:00 AM,pH,7.7,45.9622,12.68322,RW-Corsi dacqua
UD,San Leonardo,05/04/2011 12:00:00 AM,Conducibilità elettrica a 20°C,297,46.12128,13.54094,RW-Corsi dacqua
UD,San Daniele del Friuli,10/18/2007 12:00:00 AM,Temperatura acqua,14.1,46.2099,13.02744,RW-Corsi dacqua
UD,Amaro,08/11/2015 12:00:00 AM,pH,8.6,46.36316,13.09212,RW-Corsi dacqua
UD,Buja,09/25/2019 12:00:00 AM,pH,8,46.20791,13.0891,RW-Corsi dacqua
UD,Reana del Rojale,09/14/2011 12:00:00 AM,Temperatura acqua,19.7,46.16601,13.25755,RW-Corsi dacqua
PN,Budoia,02/25/2013 12:00:00 AM,Conducibilità elettrica a 20°C,455,46.03678,12.5647,RW-Corsi dacqua
UD,Sauris,10/07/2010 12:00:00 AM,Fosfati,0.015,46.46153,12.6672,RW-Corsi dacqua
PN,Sesto al Reghena,06/17/2013 12:00:00 AM,pH,8,45.84996,12.86262,RW-Corsi dacqua
UD,Villa Santina,06/07/2012 12:00:00 AM,pH,8.3,46.41481,12.90662,RW-Corsi dacqua
PN,Fontanafredda,06/07/2018 12:00:00 AM,pH,7.9,45.95761,12.55083,RW-Corsi dacqua
UD,Tarvisio,06/20/2013 12:00:00 AM,pH,7.8,46.42042,13.56553,LW-Laghi e invasi
UD,Varmo,05/20/2014 12:00:00 AM,Fosfati,0.053,45.88253,12.97478,RW-Corsi dacqua
UD,Rivignano Teor,05/24/2010 12:00:00 AM,Conducibilità elettrica a 20°C,530,45.88792,13.06532,RW-Corsi dacqua
GO,Gorizia,11/04/2015 12:00:00 AM,pH,8.3,45.91271,13.56315,RW-Corsi dacqua
UD,Forni Avoltri,01/09/2017 12:00:00 AM,Fosfati,0.05,46.61021,12.78095,RW-Corsi dacqua
PN,Erto e Casso,06/29/2010 12:00:00 AM,Fosfati,0.2,46.27603,12.3783,RW-Corsi dacqua
GO,Gorizia,02/03/2010 12:00:00 AM,Fosfati,0.0184,45.97918,13.62092,RW-Corsi dacqua
GO,Cormons,03/10/2014 12:00:00 AM,Conducibilità elettrica a 20°C,360,45.9804,13.47182,RW-Corsi dacqua
PN,Pasiano di Pordenone,06/29/2015 12:00:00 AM,Fosfati,0.102,45.81916,12.58458,RW-Corsi dacqua
UD,Bertiolo,04/29/2015 12:00:00 AM,Conducibilità elettrica a 20°C,393,45.92865,13.04866,RW-Corsi dacqua
UD,Moimacco,04/27/2016 12:00:00 AM,pH,8,46.10822,13.36489,RW-Corsi dacqua
UD,Arta Terme,01/29/2015 12:00:00 AM,Temperatura acqua,4,46.46644,13.05863,RW-Corsi dacqua
UD,San Giorgio di Nogaro,03/14/2012 12:00:00 AM,Fosfati,0.058,45.8322,13.21547,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,08/24/2009 12:00:00 AM,Conducibilità elettrica a 20°C,450,45.60726,13.82014,RW-Corsi dacqua
UD,Terzo d'Aquileia,07/10/2013 12:00:00 AM,Temperatura acqua,17.2,45.79757,13.3517,RW-Corsi dacqua
PN,Azzano Decimo,10/17/2013 12:00:00 AM,Conducibilità elettrica a 20°C,407,45.87169,12.68966,RW-Corsi dacqua
UD,Chiusaforte,10/26/2010 12:00:00 AM,Fosfati,0.029,46.38973,13.46895,RW-Corsi dacqua
PN,Budoia,12/02/2013 12:00:00 AM,pH,8.3,46.07394,12.51063,RW-Corsi dacqua
UD,Ragogna,11/23/2017 12:00:00 AM,Temperatura acqua,9,46.17663,13.00322,LW-Laghi e invasi
UD,Venzone,02/16/2010 12:00:00 AM,Fosfati,0.015,46.3349,13.14581,RW-Corsi dacqua
UD,Cividale del Friuli,12/24/2012 12:00:00 AM,Temperatura acqua,7.7,46.04803,13.44618,RW-Corsi dacqua
UD,Bordano,11/23/2010 12:00:00 AM,Fosfati,0.100,46.31529,13.12074,RW-Corsi dacqua
UD,Ragogna,09/14/2016 12:00:00 AM,pH,7.5,46.17663,13.00322,LW-Laghi e invasi
UD,Cercivento,08/12/2010 12:00:00 AM,Fosfati,0.015,46.53747,13.00955,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,05/23/2012 12:00:00 AM,Temperatura acqua,13.7,45.61085,13.8568,RW-Corsi dacqua
UD,Taipana,04/30/2013 12:00:00 AM,Temperatura acqua,12.3,46.23996,13.40766,RW-Corsi dacqua
PN,Montereale Valcellina,04/07/2014 12:00:00 AM,Temperatura acqua,10.7,46.18945,12.59474,RW-Corsi dacqua
UD,Chiusaforte,06/17/2010 12:00:00 AM,Temperatura acqua,12.1,46.45055,13.31567,RW-Corsi dacqua
UD,Ragogna,08/13/2013 12:00:00 AM,Conducibilità elettrica a 20°C,218,46.17663,13.00322,LW-Laghi e invasi
PN,Claut,01/18/2011 12:00:00 AM,Conducibilità elettrica a 20°C,205,46.26374,12.50161,RW-Corsi dacqua
UD,Terzo d'Aquileia,04/05/2016 12:00:00 AM,pH,8,45.79757,13.3517,RW-Corsi dacqua
PN,San Vito al Tagliamento,06/23/2015 12:00:00 AM,Fosfati,0.05,45.88464,12.83184,RW-Corsi dacqua
UD,Trasaghis,09/01/2011 12:00:00 AM,pH,8.4,46.3171,13.04634,RW-Corsi dacqua
UD,Gemona del Friuli,02/15/2006 12:00:00 AM,Temperatura acqua,8,46.24736,13.12549,RW-Corsi dacqua
PN,Montereale Valcellina,06/30/2015 12:00:00 AM,pH,8.3,46.12807,12.63216,RW-Corsi dacqua
PN,Pasiano di Pordenone,09/03/2015 12:00:00 AM,Temperatura acqua,24.1,45.84111,12.64093,RW-Corsi dacqua
UD,Cercivento,01/13/2015 12:00:00 AM,Fosfati,0.05,46.53747,13.00955,RW-Corsi dacqua
UD,Lusevera,03/11/2010 12:00:00 AM,Conducibilità elettrica a 20°C,234,46.25881,13.25641,RW-Corsi dacqua
PN,Sacile,02/25/2013 12:00:00 AM,pH,8.3,45.95423,12.49161,RW-Corsi dacqua
UD,Cavazzo Carnico,05/15/2008 12:00:00 AM,pH,8.2,46.37348,13.05836,RW-Corsi dacqua
PN,San Martino al Tagliamento,01/10/2013 12:00:00 AM,Fosfati,0.05,46.02204,12.85483,RW-Corsi dacqua
PN,Brugnera,11/14/2013 12:00:00 AM,Temperatura acqua,13.8,45.9229,12.57857,RW-Corsi dacqua
UD,Lauco,08/31/2015 12:00:00 AM,Fosfati,0.07,46.44893,12.94969,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,05/03/2007 12:00:00 AM,Conducibilità elettrica a 20°C,430,45.61085,13.8568,RW-Corsi dacqua
UD,Varmo,02/22/2011 12:00:00 AM,Fosfati,0.042,45.90158,13.02885,RW-Corsi dacqua
UD,Bordano,05/17/2006 12:00:00 AM,Temperatura acqua,15.9,46.31529,13.12074,RW-Corsi dacqua
UD,Resia,03/21/2012 12:00:00 AM,Temperatura acqua,8.2,46.36837,13.29485,RW-Corsi dacqua
PN,Barcis,03/08/2010 12:00:00 AM,Conducibilità elettrica a 20°C,208,46.15551,12.54365,RW-Corsi dacqua
PN,Spilimbergo,08/02/2012 12:00:00 AM,pH,8.4,46.09097,12.87416,RW-Corsi dacqua
UD,Forni di Sopra,10/19/2010 12:00:00 AM,pH,8,46.4294,12.54593,RW-Corsi dacqua
GO,Dolegna del Collio,09/08/2014 12:00:00 AM,Temperatura acqua,16.9,46.00092,13.46835,RW-Corsi dacqua
TS,Duino-Aurisina,02/01/2010 12:00:00 AM,pH,7.6,45.78741,13.59086,RW-Corsi dacqua
UD,Malborghetto Valbruna,01/18/2011 12:00:00 AM,Conducibilità elettrica a 20°C,260,46.50926,13.47132,RW-Corsi dacqua
UD,Tavagnacco,07/02/2015 12:00:00 AM,Fosfati,0.558,46.127,13.22557,RW-Corsi dacqua
UD,Amaro,01/02/2018 12:00:00 AM,pH,8.1,46.37348,13.05836,RW-Corsi dacqua
PN,Pasiano di Pordenone,06/23/2008 12:00:00 AM,Fosfati,0.18,45.81916,12.58458,RW-Corsi dacqua
UD,Prato Carnico,07/23/2013 12:00:00 AM,pH,8.2,46.5052,12.66117,RW-Corsi dacqua
GO,Gorizia,02/10/2015 12:00:00 AM,Conducibilità elettrica a 20°C,275,45.91271,13.56315,RW-Corsi dacqua
UD,Cervignano del Friuli,01/24/2019 12:00:00 AM,pH,8,45.82813,13.30712,RW-Corsi dacqua
PN,Pasiano di Pordenone,01/23/2013 12:00:00 AM,Conducibilità elettrica a 20°C,439,45.83923,12.62112,RW-Corsi dacqua
GO,Gorizia,12/17/2014 12:00:00 AM,Fosfati,0.05,45.91271,13.56315,RW-Corsi dacqua
UD,Ampezzo,10/05/2009 12:00:00 AM,Fosfati,6.7,46.37383,12.77979,RW-Corsi dacqua
UD,Forni Avoltri,02/09/2010 12:00:00 AM,pH,8.3,46.57999,12.78679,RW-Corsi dacqua
PN,Caneva,02/13/2018 12:00:00 AM,pH,7.9,46.01109,12.47573,RW-Corsi dacqua
UD,Paluzza,05/16/2006 12:00:00 AM,Fosfati,0.092,46.5855,12.9958,RW-Corsi dacqua
UD,Cercivento,05/26/2014 12:00:00 AM,pH,8.2,46.53747,13.00955,RW-Corsi dacqua
PN,Casarsa della Delizia,08/24/2017 12:00:00 AM,pH,7.9,45.94685,12.82307,RW-Corsi dacqua
UD,Nimis,05/02/2016 12:00:00 AM,Fosfati,0.05,46.19586,13.27426,RW-Corsi dacqua
UD,Ragogna,05/17/2006 12:00:00 AM,Fosfati,0.123,46.17658,12.95722,RW-Corsi dacqua
PN,Pasiano di Pordenone,12/01/2009 12:00:00 AM,pH,8.2,45.81916,12.58458,RW-Corsi dacqua
PN,Sacile,11/08/2012 12:00:00 AM,Conducibilità elettrica a 20°C,298,45.92754,12.51482,RW-Corsi dacqua
UD,Trasaghis,12/09/2013 12:00:00 AM,Temperatura acqua,8.5,46.26712,13.05247,RW-Corsi dacqua
UD,Pocenia,04/24/2013 12:00:00 AM,Fosfati,0.05,45.84737,13.09381,RW-Corsi dacqua
UD,Rivignano Teor,04/29/2014 12:00:00 AM,Fosfati,0.05,45.88776,13.06683,RW-Corsi dacqua
UD,Carlino,02/28/2007 12:00:00 AM,Conducibilità elettrica a 20°C,710,45.80499,13.19179,RW-Corsi dacqua
UD,Castions di Strada,10/25/2011 12:00:00 AM,Conducibilità elettrica a 20°C,632,45.87825,13.19004,RW-Corsi dacqua
PN,Morsano al Tagliamento,02/27/2008 12:00:00 AM,Temperatura acqua,9,45.87881,12.96208,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,02/07/2011 12:00:00 AM,Conducibilità elettrica a 20°C,435,45.61085,13.8568,RW-Corsi dacqua
GO,Gradisca d'Isonzo,07/02/2014 12:00:00 AM,Conducibilità elettrica a 20°C,224,45.88164,13.49833,RW-Corsi dacqua
UD,Trasaghis,03/15/2017 12:00:00 AM,pH,8,46.33162,13.0775,LW-Laghi e invasi
PN,Frisanco,05/10/2011 12:00:00 AM,Conducibilità elettrica a 20°C,196,46.25921,12.64751,RW-Corsi dacqua
UD,Lusevera,07/22/2010 12:00:00 AM,Temperatura acqua,14.3,46.25881,13.25641,RW-Corsi dacqua
PN,Pasiano di Pordenone,01/13/2010 12:00:00 AM,pH,7.7,45.81916,12.58458,RW-Corsi dacqua
UD,Cavazzo Carnico,12/18/2014 12:00:00 AM,Temperatura acqua,8.4,46.37348,13.05836,RW-Corsi dacqua
PN,Casarsa della Delizia,07/13/2011 12:00:00 AM,pH,8.3,45.94372,12.85556,RW-Corsi dacqua
UD,Cavazzo Carnico,07/19/2010 12:00:00 AM,pH,8.3,46.37348,13.05836,RW-Corsi dacqua
UD,Amaro,09/21/2009 12:00:00 AM,Fosfati,0.015,46.37348,13.05836,RW-Corsi dacqua
UD,Prato Carnico,01/26/2015 12:00:00 AM,Temperatura acqua,3,46.51588,12.81847,RW-Corsi dacqua
UD,Amaro,07/22/2008 12:00:00 AM,Conducibilità elettrica a 20°C,310,46.38874,13.13748,RW-Corsi dacqua
GO,Savogna d'Isonzo,09/12/2016 12:00:00 AM,pH,7.9,45.88979,13.58755,RW-Corsi dacqua
UD,Latisana,12/17/2009 12:00:00 AM,pH,8.1,45.77247,12.99656,RW-Corsi dacqua
UD,Cassacco,09/23/2013 12:00:00 AM,pH,8,46.16824,13.17233,RW-Corsi dacqua
UD,Mereto di Tomba,01/13/2015 12:00:00 AM,Temperatura acqua,7.5,46.01656,13.02889,RW-Corsi dacqua
UD,Faedis,04/16/2014 12:00:00 AM,pH,8.3,46.16851,13.36473,RW-Corsi dacqua
PN,Sesto al Reghena,06/29/2009 12:00:00 AM,pH,7.8,45.87044,12.87056,RW-Corsi dacqua
UD,Cercivento,04/23/2013 12:00:00 AM,pH,8.1,46.53747,13.00955,RW-Corsi dacqua
UD,Prepotto,10/06/2014 12:00:00 AM,Conducibilità elettrica a 20°C,316,46.06255,13.50278,RW-Corsi dacqua
UD,Ragogna,05/27/2013 12:00:00 AM,pH,8,46.17663,13.00322,LW-Laghi e invasi
UD,Cavazzo Carnico,09/16/2013 12:00:00 AM,Conducibilità elettrica a 20°C,246,46.34395,13.07128,RW-Corsi dacqua
UD,Rivignano Teor,07/29/2010 12:00:00 AM,Temperatura acqua,14.6,45.88792,13.06532,RW-Corsi dacqua
UD,San Daniele del Friuli,12/22/2015 12:00:00 AM,Temperatura acqua,9.4,46.15279,13.03446,RW-Corsi dacqua
PN,Claut,03/21/2017 12:00:00 AM,pH,8,46.25187,12.46372,RW-Corsi dacqua
PN,Tramonti di Sopra,05/11/2011 12:00:00 AM,Temperatura acqua,14.1,46.25434,12.73004,RW-Corsi dacqua
UD,Cividale del Friuli,11/26/2009 12:00:00 AM,pH,8.2,46.09232,13.43279,RW-Corsi dacqua
PN,Sesto al Reghena,12/11/2012 12:00:00 AM,Fosfati,0.052,45.8403,12.80508,RW-Corsi dacqua
PN,San Vito al Tagliamento,07/04/2011 12:00:00 AM,Conducibilità elettrica a 20°C,503,45.91308,12.80721,RW-Corsi dacqua
PN,Tramonti di Sopra,05/11/2011 12:00:00 AM,Fosfati,0.2,46.25434,12.73004,RW-Corsi dacqua
UD,Tavagnacco,07/04/2017 12:00:00 AM,Fosfati,4.40,46.127,13.22557,RW-Corsi dacqua
UD,Cividale del Friuli,12/21/2017 12:00:00 AM,Temperatura acqua,5.2,46.09232,13.43279,RW-Corsi dacqua
PN,Prata di Pordenone,07/11/2011 12:00:00 AM,Fosfati,0.1,45.87325,12.60716,RW-Corsi dacqua
UD,Cercivento,10/03/2018 12:00:00 AM,pH,8.5,46.53747,13.00955,RW-Corsi dacqua
TS,Duino-Aurisina,04/26/2006 12:00:00 AM,Temperatura acqua,12,45.78741,13.59086,RW-Corsi dacqua
UD,Fiumicello,06/07/2006 12:00:00 AM,Conducibilità elettrica a 20°C,341,45.80293,13.43118,RW-Corsi dacqua
PN,Brugnera,09/28/2011 12:00:00 AM,Conducibilità elettrica a 20°C,406,45.9229,12.57857,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,10/08/2012 12:00:00 AM,pH,8.1,45.60726,13.82014,RW-Corsi dacqua
UD,Forni di Sopra,07/07/2009 12:00:00 AM,pH,8.2,46.42353,12.581,RW-Corsi dacqua
UD,Cercivento,02/28/2011 12:00:00 AM,pH,7.8,46.5277,12.96825,RW-Corsi dacqua
UD,Tarvisio,11/13/2013 12:00:00 AM,Conducibilità elettrica a 20°C,194,46.42042,13.56553,LW-Laghi e invasi
UD,Enemonzo,06/06/2017 12:00:00 AM,Conducibilità elettrica a 20°C,1941,46.41048,12.86053,RW-Corsi dacqua
UD,San Pietro al Natisone,10/19/2017 12:00:00 AM,Conducibilità elettrica a 20°C,319,46.11802,13.49413,RW-Corsi dacqua
PN,Budoia,09/10/2009 12:00:00 AM,Temperatura acqua,13.5,46.07394,12.51063,RW-Corsi dacqua
UD,Tarvisio,09/17/2014 12:00:00 AM,Conducibilità elettrica a 20°C,205,46.48161,13.67274,LW-Laghi e invasi
UD,Amaro,07/15/2014 12:00:00 AM,Conducibilità elettrica a 20°C,500,46.36316,13.09212,RW-Corsi dacqua
PN,Andreis,08/29/2017 12:00:00 AM,pH,8.5,46.19688,12.60732,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,06/22/2015 12:00:00 AM,pH,8.4,45.60726,13.82014,RW-Corsi dacqua
UD,Amaro,02/14/2006 12:00:00 AM,Temperatura acqua,3.9,46.38874,13.13748,RW-Corsi dacqua
UD,Socchieve,02/16/2009 12:00:00 AM,Fosfati,6.7,46.38537,12.82648,RW-Corsi dacqua
UD,Chiusaforte,09/04/2013 12:00:00 AM,Temperatura acqua,8.4,46.40237,13.36852,RW-Corsi dacqua
UD,Gemona del Friuli,06/21/2012 12:00:00 AM,pH,7.8,46.24736,13.12549,RW-Corsi dacqua
UD,Ragogna,11/27/2013 12:00:00 AM,Temperatura acqua,8,46.17663,13.00322,LW-Laghi e invasi
PN,Pordenone,11/13/2007 12:00:00 AM,pH,7.7,45.9622,12.68322,RW-Corsi dacqua
UD,Cavazzo Carnico,06/14/2012 12:00:00 AM,pH,8.3,46.34395,13.07128,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,06/18/2012 12:00:00 AM,Conducibilità elettrica a 20°C,600,45.60726,13.82014,RW-Corsi dacqua
UD,Fiumicello,11/09/2016 12:00:00 AM,Conducibilità elettrica a 20°C,240,45.80293,13.43118,RW-Corsi dacqua
UD,Cividale del Friuli,10/04/2016 12:00:00 AM,pH,7.8,46.04803,13.44618,RW-Corsi dacqua
UD,Torreano,05/25/2020 12:00:00 AM,pH,8.1,46.1379,13.40471,RW-Corsi dacqua
UD,Ravascletto,08/11/2014 12:00:00 AM,pH,8.4,46.52885,12.95858,RW-Corsi dacqua
UD,Ragogna,12/03/2014 12:00:00 AM,Conducibilità elettrica a 20°C,271,46.17663,13.00322,LW-Laghi e invasi
PN,Cimolais,08/24/2011 12:00:00 AM,Conducibilità elettrica a 20°C,192,46.39264,12.51356,RW-Corsi dacqua
PN,Claut,04/08/2009 12:00:00 AM,Conducibilità elettrica a 20°C,194,46.27279,12.55146,RW-Corsi dacqua
UD,Pocenia,12/04/2012 12:00:00 AM,pH,8.2,45.84737,13.09381,RW-Corsi dacqua
PN,Morsano al Tagliamento,03/17/2010 12:00:00 AM,Temperatura acqua,10.5,45.87881,12.96208,RW-Corsi dacqua
PN,Casarsa della Delizia,04/23/2018 12:00:00 AM,Fosfati,0.05,45.94685,12.82307,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,03/15/2016 12:00:00 AM,pH,8.5,45.60726,13.82014,RW-Corsi dacqua
UD,Tarvisio,12/04/2013 12:00:00 AM,Fosfati,0.05,46.48774,13.67263,RW-Corsi dacqua
UD,Pulfero,11/29/2010 12:00:00 AM,pH,8.1,46.20189,13.46946,RW-Corsi dacqua
PN,Pordenone,03/14/2018 12:00:00 AM,pH,7.9,45.95444,12.67748,RW-Corsi dacqua
UD,Nimis,06/03/2014 12:00:00 AM,Fosfati,0.05,46.19579,13.27264,RW-Corsi dacqua
PN,Montereale Valcellina,03/20/2014 12:00:00 AM,Temperatura acqua,15.4,46.1378,12.63053,RW-Corsi dacqua
PN,San Quirino,06/04/2012 12:00:00 AM,Temperatura acqua,13.5,46.03987,12.63447,RW-Corsi dacqua
GO,Capriva del Friuli,09/10/2013 12:00:00 AM,pH,8.2,45.9499,13.51675,RW-Corsi dacqua
UD,Buja,04/07/2015 12:00:00 AM,Temperatura acqua,9.7,46.2151,13.08725,RW-Corsi dacqua
PN,Zoppola,07/05/2011 12:00:00 AM,Conducibilità elettrica a 20°C,449,45.9476,12.76983,RW-Corsi dacqua
PN,Chions,07/15/2013 12:00:00 AM,Temperatura acqua,17.6,45.88734,12.80363,RW-Corsi dacqua
UD,Tolmezzo,05/28/2018 12:00:00 AM,Fosfati,0.05,46.40324,13.00162,RW-Corsi dacqua
UD,Pontebba,04/10/2013 12:00:00 AM,Conducibilità elettrica a 20°C,368,46.50523,13.36626,RW-Corsi dacqua
UD,Tarvisio,09/18/2013 12:00:00 AM,Fosfati,0.153,46.48161,13.67274,LW-Laghi e invasi
UD,Dogna,08/24/2011 12:00:00 AM,Fosfati,0.015,46.44798,13.3189,RW-Corsi dacqua
UD,Ragogna,07/23/2014 12:00:00 AM,pH,7.6,46.17663,13.00322,LW-Laghi e invasi
PN,Erto e Casso,05/31/2010 12:00:00 AM,Temperatura acqua,9.2,46.27603,12.3783,RW-Corsi dacqua
PN,Cordenons,09/30/2010 12:00:00 AM,Temperatura acqua,16.3,45.98794,12.75907,RW-Corsi dacqua
GO,Medea,12/21/2011 12:00:00 AM,Fosfati,0.0306,45.92066,13.45524,RW-Corsi dacqua
UD,Bertiolo,02/22/2011 12:00:00 AM,Temperatura acqua,10.4,45.90231,13.05159,RW-Corsi dacqua
PN,San Vito al Tagliamento,02/05/2013 12:00:00 AM,Conducibilità elettrica a 20°C,501,45.92489,12.88389,RW-Corsi dacqua
PN,Pasiano di Pordenone,03/08/2012 12:00:00 AM,Temperatura acqua,8.6,45.84111,12.64093,RW-Corsi dacqua
PN,Tramonti di Sotto,06/04/2019 12:00:00 AM,pH,8.4,46.25667,12.82137,RW-Corsi dacqua
PN,Frisanco,03/30/2011 12:00:00 AM,pH,8.2,46.21935,12.70492,RW-Corsi dacqua
PN,Tramonti di Sopra,11/24/2014 12:00:00 AM,Fosfati,0.05,46.2653,12.73363,RW-Corsi dacqua
UD,Cavazzo Carnico,07/19/2006 12:00:00 AM,Fosfati,0.092,46.37348,13.05836,RW-Corsi dacqua
UD,Paularo,04/02/2012 12:00:00 AM,Conducibilità elettrica a 20°C,116,46.5768,13.11085,RW-Corsi dacqua
UD,Chiusaforte,12/01/2020 12:00:00 AM,Fosfati,0.05,46.39877,13.26362,RW-Corsi dacqua
PN,Erto e Casso,04/04/2011 12:00:00 AM,pH,8.8,46.26104,12.36547,RW-Corsi dacqua
UD,Moimacco,07/19/2016 12:00:00 AM,pH,8.5,46.10822,13.36489,RW-Corsi dacqua
PN,Azzano Decimo,03/08/2016 12:00:00 AM,pH,7.9,45.87163,12.71642,RW-Corsi dacqua
PN,Pordenone,07/07/2009 12:00:00 AM,pH,7.5,45.9622,12.68322,RW-Corsi dacqua
GO,Gorizia,06/23/2020 12:00:00 AM,pH,8.2,45.90601,13.55882,RW-Corsi dacqua
UD,Gemona del Friuli,12/17/2014 12:00:00 AM,Fosfati,0.078,46.25982,13.13389,RW-Corsi dacqua
UD,Socchieve,07/31/2008 12:00:00 AM,Conducibilità elettrica a 20°C,446,46.38537,12.82648,RW-Corsi dacqua
UD,Chiusaforte,05/30/2019 12:00:00 AM,pH,8.3,46.40598,13.31042,RW-Corsi dacqua
UD,Tarvisio,08/06/2013 12:00:00 AM,Temperatura acqua,7.5,46.48161,13.67274,LW-Laghi e invasi
UD,Cavazzo Carnico,10/11/2012 12:00:00 AM,Conducibilità elettrica a 20°C,250,46.34395,13.07128,RW-Corsi dacqua
UD,Amaro,06/25/2008 12:00:00 AM,Fosfati,0.061,46.37348,13.05836,RW-Corsi dacqua
UD,Fiumicello,02/03/2006 12:00:00 AM,Fosfati,0.0184,45.80293,13.43118,RW-Corsi dacqua
UD,Taipana,03/26/2019 12:00:00 AM,Conducibilità elettrica a 20°C,250,46.25403,13.39873,RW-Corsi dacqua
UD,Cavazzo Carnico,10/11/2012 12:00:00 AM,Temperatura acqua,11.7,46.34395,13.07128,RW-Corsi dacqua
UD,Ampezzo,10/21/2010 12:00:00 AM,Temperatura acqua,9.2,46.37383,12.77979,RW-Corsi dacqua
UD,Gemona del Friuli,12/17/2012 12:00:00 AM,Fosfati,0.05,46.25982,13.13389,RW-Corsi dacqua
UD,Comeglians,04/23/2013 12:00:00 AM,pH,8,46.52203,12.91395,RW-Corsi dacqua
UD,Cavazzo Carnico,01/07/2015 12:00:00 AM,pH,8.3,46.34395,13.07128,RW-Corsi dacqua
GO,Mossa,06/05/2013 12:00:00 AM,Temperatura acqua,15,45.95523,13.53375,RW-Corsi dacqua
UD,Cavazzo Carnico,01/27/2009 12:00:00 AM,Temperatura acqua,7.5,46.37348,13.05836,RW-Corsi dacqua
UD,Ampezzo,08/03/2015 12:00:00 AM,pH,8.1,46.41852,12.80086,RW-Corsi dacqua
UD,Faedis,11/26/2013 12:00:00 AM,Temperatura acqua,7.9,46.16501,13.35964,RW-Corsi dacqua
UD,Latisana,04/19/2006 12:00:00 AM,Temperatura acqua,12.1,45.77247,12.99656,RW-Corsi dacqua
PN,Vito d'Asio,12/04/2013 12:00:00 AM,pH,8.3,46.26094,12.96856,RW-Corsi dacqua
UD,Cassacco,12/24/2013 12:00:00 AM,pH,7.9,46.16824,13.17233,RW-Corsi dacqua
UD,Pulfero,07/13/2010 12:00:00 AM,pH,8.4,46.20189,13.46946,RW-Corsi dacqua
